evt,year,month,day,hour,minute,second,evlat,evlon,evdep,evmag,time_shift,half_duration,m_rr,m_tt,m_pp,m_rt,m_rp,m_tp
C202301240213A,2023,1,24,2,13,14,2.85,127.25,18.5,5.83,0,2.0,5.3899999999999994e+17,-7.309999999999998e+16,-4.66e+17,1.86e+17,3.8799999999999994e+17,-2.43e+17
C202301240858A,2023,1,24,8,58,32,29.35,81.58,28.8,5.56,0,1.5,1.53e+17,-1.9e+17,3.709999999999999e+16,2.0799999999999997e+17,-2.7599999999999996e+16,3.4299999999999996e+16
C202301241837A,2023,1,24,18,37,0,-26.66,-63.0,595.7,6.33,0,3.6,-1.92e+18,-2.7599999999999997e+17,2.2e+18,-2.0999999999999997e+18,2.5799999999999995e+18,-3.98e+17
C202301251237A,2023,1,25,12,37,5,35.68,28.47,29.6,5.86,0,2.1,-6.329999999999999e+16,-4.2499999999999994e+17,4.8799999999999994e+17,3.21e+17,1.2899999999999998e+17,5.36e+17
C202301251949A,2023,1,25,19,49,45,29.58,102.2,13.2,5.39,0,1.2,-1.39e+17,-1.01e+16,1.49e+17,0.0,4.149999999999999e+16,-2.74e+16
C202301260423A,2023,1,26,4,23,51,2.91,127.24,18.6,5.71,0,1.7,3.71e+17,-4.46e+16,-3.2699999999999994e+17,6400000000000000.0,2.5299999999999997e+17,-1.49e+17
C202301261045A,2023,1,26,10,45,53,-30.23,-178.47,134.5,5.99,0,2.4,-2.8999999999999994e+17,-7.8e+16,3.6699999999999994e+17,-8.999999999999998e+16,-1.18e+18,1.7999999999999998e+16
C202301272025A,2023,1,27,20,25,29,10.78,125.53,82.6,5.45,0,1.3,6.18e+16,2.34e+16,-8.52e+16,6.009999999999999e+16,-1.65e+17,-1800000000000000.0
C202301281814A,2023,1,28,18,14,45,38.46,44.92,18.6,5.9,0,2.2,1.2e+17,-8.9e+17,7.7e+17,2.78e+17,-1.02e+17,-1.9399999999999997e+17
C202301292349A,2023,1,29,23,49,38,39.98,82.4,30.0,5.81,0,2.0,1.47e+17,-4.06e+17,2.59e+17,3.41e+16,-2.8799999999999997e+17,4.54e+17
C202302011044A,2023,2,1,10,44,44,7.69,126.07,23.0,6.03,0,2.5,-3.3199999999999994e+17,5.03e+17,-1.71e+17,-7.51e+17,-9.3e+16,-1.07e+18
C202302060117A,2023,2,6,1,17,35,37.56,37.47,14.9,7.79,0,18.9,-4.18e+19,-5.19e+20,5.6099999999999993e+20,-1.7399999999999998e+19,2.8199999999999997e+20,1.24e+20
C202302060128A,2023,2,6,1,28,16,37.18,36.85,25.0,6.77,0,5.7,-1.93e+18,-1.39e+19,1.59e+19,8.38e+18,-7.799999999999999e+17,-6.33e+18
C202302061024A,2023,2,6,10,24,49,38.11,37.22,12.0,7.73,0,17.9,-4.62e+19,2.95e+19,1.67e+19,1.71e+20,-3.68e+20,3.19e+20
C202302070035A,2023,2,7,0,35,51,-7.47,105.85,48.1,5.18,0,1.0,5.48e+16,-5.399999999999999e+16,-730000000000000.0,3.73e+16,5450000000000000.0,3.59e+16
C202302070313A,2023,2,7,3,13,13,37.75,37.67,18.6,5.48,0,1.3,6.039999999999999e+16,-1.5899999999999997e+17,9.84e+16,1.13e+17,-1.78e+16,-1.2199999999999998e+17
C202302081111A,2023,2,8,11,11,52,37.94,37.65,22.3,5.48,0,1.3,-1.4599999999999998e+16,1.65e+17,-1.5e+17,-5.93e+16,8999999999999999.0,1.2e+17
C202302081516A,2023,2,8,15,16,17,16.86,-86.13,30.9,5.6,0,1.5,-1.7099999999999998e+16,-1.5899999999999997e+17,1.76e+17,-4.53e+16,9.979999999999998e+16,2.3799999999999997e+17
C202302091053A,2023,2,9,10,53,17,-10.8,161.56,24.0,5.51,0,1.6,3.65e+16,-3.78e+16,1400000000000000.0,2.1e+17,8.81e+16,1000000000000000.0
C202302092112A,2023,2,9,21,12,19,-1.28,67.53,15.3,5.42,0,1.2,-2.66e+16,-1.4399999999999998e+17,1.71e+17,-3.53e+16,-700000000000000.0,-4.63e+16
C202302101706A,2023,2,10,17,6,19,-22.39,-174.08,13.3,5.46,0,1.3,1.27e+17,-9900000000000000.0,-1.17e+17,6.48e+16,1.3699999999999998e+17,-1.47e+16
C202302110855A,2023,2,11,8,55,7,3.71,126.73,27.2,6.05,0,2.6,8.24e+17,6.199999999999999e+16,-8.86e+17,2.54e+17,1.17e+18,-1.7399999999999997e+17
C202302111531A,2023,2,11,15,31,26,-35.27,-15.74,16.9,5.67,0,1.7,-1.3499999999999998e+16,-1.89e+17,2.0199999999999997e+17,-2.97e+16,8900000000000000.0,3.56e+17
C202302130918A,2023,2,13,9,18,8,-29.42,-178.85,353.1,6.14,0,2.9,-1.33e+17,1.0599999999999999e+18,-9.289999999999999e+17,-3.84e+17,1.8499999999999997e+18,-2.17e+17
C202302141316A,2023,2,14,13,16,51,45.01,23.2,21.3,5.58,0,1.5,-2.82e+17,2.7e+17,1.21e+16,-2.66e+16,-1.45e+16,9.78e+16
C202302150638A,2023,2,15,6,38,9,-40.61,174.58,71.8,5.67,0,1.7,8.119999999999998e+16,2.4e+17,-3.21e+17,1.73e+16,3.4e+17,-5.5e+16
C202302151810A,2023,2,15,18,10,10,12.41,123.75,12.0,6.08,0,2.7,-1.2199999999999998e+17,1.64e+18,-1.52e+18,-1.03e+17,1.0399999999999998e+17,-4.1e+17
C202302160537A,2023,2,16,5,37,5,-14.99,166.82,37.4,5.65,0,1.6,3.63e+17,-2.26e+16,-3.4e+17,3800000000000000.0,-5200000000000000.0,1.32e+17
C202302160650A,2023,2,16,6,50,46,19.77,-73.72,27.0,5.5,0,1.4,2.6399999999999996e+16,1.02e+17,-1.2899999999999998e+17,5.32e+16,8.37e+16,1.5899999999999997e+17
C202302170937A,2023,2,17,9,37,34,-6.58,131.98,32.2,6.2,0,3.1,3.0399999999999994e+17,-1.21e+18,9.05e+17,1.59e+18,6.66e+17,1.49e+18
C202302182128A,2023,2,18,21,28,0,-55.4,-27.62,20.8,5.75,0,1.8,1.89e+17,-8.22e+16,-1.07e+17,-8.43e+16,3.45e+17,3.78e+17
C202302201704A,2023,2,20,17,4,29,36.04,36.04,12.0,6.33,0,3.6,-1.0599999999999999e+18,-2.0399999999999997e+18,3.0999999999999995e+18,1.9e+18,-1.93e+18,7.759999999999999e+17
C202302220934A,2023,2,22,9,34,4,-6.98,129.5,124.9,5.67,0,1.7,1.7999999999999997e+17,-3.59e+17,1.7999999999999997e+17,-1.2e+17,2.24e+17,5.82e+16
C202302230037A,2023,2,23,0,37,40,38.15,73.22,16.9,6.84,0,6.4,-6.96e+18,-1.6099999999999998e+19,2.3e+19,4.8e+17,-9.9e+17,-1.16e+19
C202302231023A,2023,2,23,10,23,38,-33.98,-73.32,12.0,5.44,0,1.3,-1.62e+17,4.2e+16,1.2e+17,6.039999999999999e+16,2.95e+16,7.96e+16
C202302232002A,2023,2,23,20,2,48,3.38,127.97,109.4,6.36,0,3.7,2.55e+18,9.95e+17,-3.54e+18,2.27e+18,4.6e+16,2e+18
C202302251327A,2023,2,25,13,27,43,42.82,145.14,57.1,6.12,0,2.8,5.5199999999999994e+17,5.37e+17,-1.09e+18,1.34e+18,6.47e+17,-6.399999999999999e+17
C202302252124A,2023,2,25,21,24,48,-6.34,149.98,45.6,6.26,0,3.3,2.8299999999999995e+18,-3.1499999999999995e+18,3.2499999999999994e+17,9.059999999999999e+17,-1.55e+17,-1.83e+17
C202302270126A,2023,2,27,1,26,3,-1.58,120.3,16.5,5.43,0,1.3,-7.55e+16,1.97e+17,-1.2199999999999998e+17,2.9e+16,4.21e+16,1.85e+16
C202302270640A,2023,2,27,6,40,59,-20.47,-178.36,559.1,5.63,0,1.6,-1.7399999999999997e+17,9.399999999999998e+16,7.97e+16,-3.05e+17,-2.43e+16,-9.1e+16
C202302270950A,2023,2,27,9,50,42,-11.19,166.14,79.5,5.11,0,0.9,-2.33e+16,-1.02e+16,3.35e+16,-1.5099999999999998e+16,4.56e+16,1.3199999999999998e+16
C202303010536A,2023,3,1,5,36,15,-4.83,149.6,596.1,6.58,0,4.8,-5.33e+18,1.54e+18,3.79e+18,6.69e+18,7.199999999999999e+17,4.46e+18
C202303020440A,2023,3,2,4,40,43,16.28,-94.37,94.0,5.77,0,1.9,-2.6699999999999997e+17,-1.8799999999999997e+17,4.5499999999999994e+17,2.8e+17,-2.33e+17,-2.0099999999999997e+17
C202303021804A,2023,3,2,18,4,29,-14.94,166.47,12.0,6.46,0,4.1,4.5299999999999995e+18,3.05e+17,-4.84e+18,2.0499999999999997e+18,-3.05e+18,1.18e+18
C202303030453A,2023,3,3,4,53,55,-59.47,-17.69,12.0,5.72,0,1.8,-4.49e+17,-3.26e+16,4.82e+17,-4.98e+16,3.86e+16,2.2e+16
C202303031900A,2023,3,3,19,0,26,-31.05,-13.43,12.0,5.47,0,1.3,-1.99e+17,1.29e+16,1.86e+17,2.2199999999999996e+16,-2.82e+16,-5.64e+16
C202303040641A,2023,3,4,6,41,22,-29.6,-178.56,214.8,6.86,0,6.6,-1.6e+19,-5.85e+18,2.19e+19,-1.38e+19,-3.5e+17,6.83e+18
C202303052221A,2023,3,5,22,21,34,-55.81,147.06,12.0,5.88,0,2.1,-4.819999999999999e+16,3.86e+17,-3.37e+17,-4.94e+16,-6.29e+16,-7.53e+17
C202303062059A,2023,3,6,21,0,0,-20.77,-178.33,549.3,5.8,0,1.9,-5.51e+17,4.52e+17,9.86e+16,-3.1999999999999994e+17,-1.27e+17,1.63e+17
C202303070602A,2023,3,7,6,2,34,7.53,126.16,12.0,5.91,0,2.2,-1.5899999999999997e+17,3.5999999999999994e+17,-2e+17,-3.64e+16,8.009999999999998e+16,-8.79e+17
C202303070847A,2023,3,7,8,47,42,7.51,126.22,13.8,5.63,0,1.6,-5.659999999999999e+16,3.2699999999999994e+17,-2.7e+17,4.45e+16,5.629999999999999e+16,-1.79e+17
C202303071351A,2023,3,7,13,51,49,-3.16,150.59,13.1,5.94,0,2.3,-9.5e+16,9e+17,-8.05e+17,1.9999999999999996e+16,-6000000000000000.0,5.84e+17
C202303080603A,2023,3,8,6,3,36,50.06,157.54,40.8,5.74,0,1.8,4.63e+17,-2.24e+17,-2.39e+17,1.77e+17,2.06e+17,-1.83e+17
C202303080733A,2023,3,8,7,33,9,-6.78,154.9,40.0,5.83,0,2.0,6.41e+17,-3.64e+17,-2.77e+17,1.41e+17,-1.28e+17,3.7599999999999994e+17
C202303111329A,2023,3,11,13,29,46,-16.31,177.42,12.0,5.48,0,1.3,-2.1e+16,-8.009999999999998e+16,1.0099999999999998e+17,-8600000000000000.0,-4.2e+16,1.85e+17
C202303120743A,2023,3,12,7,43,20,-12.03,165.71,12.0,5.71,0,1.7,3.35e+17,-2.26e+16,-3.12e+17,1.72e+17,-2.75e+17,8.83e+16
C202303140049A,2023,3,14,0,49,8,-5.51,146.96,224.7,6.26,0,3.3,1.6899999999999997e+18,-2.8e+18,1.11e+18,4.63e+17,-1.81e+18,2.59e+17
C202303140424A,2023,3,14,4,24,48,-56.83,-141.79,22.5,5.56,0,1.5,-5300000000000000.0,2.17e+17,-2.11e+17,5400000000000000.0,-1.86e+16,1.75e+17
C202303141956A,2023,3,14,19,56,39,-38.56,-75.45,12.0,5.54,0,1.4,-2.32e+17,4700000000000000.0,2.27e+17,3.72e+16,-8.939999999999998e+16,6.11e+16
C202303152125A,2023,3,15,21,25,37,4.78,126.95,24.8,5.62,0,1.6,4.119999999999999e+16,3.0199999999999996e+16,-7.139999999999999e+16,-2.2299999999999997e+17,2.5e+17,-4.029999999999999e+16
C202303160055A,2023,3,16,0,56,2,-30.17,-176.23,12.0,7.04,0,8.7,-1e+19,-8.96e+18,1.9e+19,-2.44e+19,-3.4299999999999996e+19,-1.07e+19
C202303181712A,2023,3,18,17,12,52,-2.86,-79.87,64.5,6.72,0,5.6,2.53e+18,-1.38e+19,1.13e+19,2.8e+18,-7.64e+18,0.0
C202303210144A,2023,3,21,1,44,13,9.17,-84.26,26.2,5.58,0,1.5,2.18e+17,-1.85e+17,-3.33e+16,1.8799999999999997e+17,-5.96e+16,9.79e+16
C202303211647A,2023,3,21,16,47,23,36.44,70.77,190.2,6.56,0,4.7,5.48e+18,-6.589999999999999e+18,1.11e+18,3.4399999999999995e+18,4.92e+18,-1.6e+18
C202303212041A,2023,3,21,20,41,8,28.61,-43.6,12.0,5.36,0,1.2,-1.34e+17,-2400000000000000.0,1.3599999999999998e+17,-1.2699999999999998e+16,-200000000000000.0,2.97e+16
C202303220737A,2023,3,22,7,37,1,40.28,143.07,23.5,5.61,0,1.7,1.7999999999999997e+17,-7000000000000000.0,-1.7299999999999997e+17,1.64e+17,2.04e+17,-6.75e+16
C202303221416A,2023,3,22,14,16,46,-30.01,-176.72,12.0,5.26,0,1.0,6.42e+16,-1500000000000000.0,-6.269999999999999e+16,1.69e+16,6.83e+16,-2.05e+16
C202303221600A,2023,3,22,16,0,31,-23.44,-66.59,229.2,6.46,0,4.1,-3.02e+18,-7.03e+17,3.72e+18,2.42e+17,-4.869999999999999e+18,-1.54e+18
C202303222007A,2023,3,22,20,7,44,39.33,69.81,15.7,5.86,0,2.2,1.47e+16,6.12e+16,-7.59e+16,9.25e+16,-2.54e+17,-7.31e+17
C202303222331A,2023,3,22,23,31,55,19.36,120.87,33.9,5.68,0,1.7,3.28e+17,-6.969999999999999e+16,-2.5799999999999997e+17,-1.07e+17,-1.98e+17,-1.72e+17
C202303230017A,2023,3,23,0,17,39,-4.45,144.27,140.0,5.75,0,1.8,3.8799999999999994e+17,1.09e+17,-4.9699999999999994e+17,-5.07e+16,-2.7199999999999997e+17,-1.12e+17
C202303240316A,2023,3,24,3,16,57,38.21,44.91,18.9,5.58,0,1.5,2.35e+17,-1.84e+17,-5.16e+16,1.18e+17,5.01e+16,-1.71e+17
C202303241301A,2023,3,24,13,1,35,-20.38,-176.54,296.0,5.7,0,1.7,1.07e+17,-3.35e+17,2.28e+17,-1.39e+17,9.39e+16,-2.94e+17
B202303270229A,2023,3,27,2,29,21,-17.85,-178.1,486.8,5.56,0,1.5,7.79e+16,-5.809999999999999e+16,-1.98e+16,-1.6599999999999997e+17,-2.06e+17,-5.5e+16
C202303272219A,2023,3,27,22,19,15,-8.22,158.93,86.2,6.11,0,2.8,1.54e+18,1.5e+17,-1.6899999999999997e+18,-7.009999999999999e+17,-3.8099999999999994e+17,3.77e+17
C202303280918A,2023,3,28,9,18,28,41.17,142.86,38.2,6.1,0,2.7,1.0599999999999999e+18,4.4e+16,-1.1e+18,5.73e+17,1.27e+18,-2.8599999999999997e+17
C202303301733A,2023,3,30,17,33,6,-35.78,-73.7,12.0,6.31,0,3.5,1.91e+18,-3e+16,-1.88e+18,-6.79e+17,-3.02e+18,-4.49e+17
C202303312236A,2023,3,31,22,36,11,-50.01,114.16,12.0,5.58,0,1.5,-2.91e+16,2.3099999999999997e+17,-2.0199999999999997e+17,6.719999999999999e+16,-1.96e+16,1.84e+17
C202304020840A,2023,4,2,8,40,54,-7.77,118.66,20.0,5.55,0,1.5,8.45e+16,-2.22e+17,1.3699999999999998e+17,-4.25e+16,-3.769999999999999e+16,1.7999999999999997e+17
C202304021804A,2023,4,2,18,4,10,-4.32,143.22,63.1,7.11,0,8.7,-1.34e+19,-3.72e+19,5.07e+19,-1.9e+19,-8.429999999999999e+18,3.0199999999999996e+19
C202304030306A,2023,4,3,3,6,57,52.65,158.64,95.6,6.61,0,4.9,9.099999999999999e+17,-1.66e+18,7.4e+17,-5.84e+18,-8.129999999999999e+18,-1.74e+18
C202304031459A,2023,4,3,14,59,42,0.95,98.72,99.2,6.17,0,3.0,-2.92e+17,-1.59e+18,1.88e+18,-7.35e+17,-8.65e+17,-9.45e+17
C202304032134A,2023,4,3,21,34,46,14.55,56.19,12.0,5.47,0,1.3,-1.65e+17,1.47e+17,1.83e+16,1.07e+17,3.65e+16,-6.71e+16
C202304032144A,2023,4,3,21,44,14,14.57,56.16,12.0,5.51,0,1.4,-2.07e+17,1.77e+17,3.01e+16,8.879999999999998e+16,7.68e+16,-5.61e+16
C202304040212A,2023,4,4,2,12,1,16.28,-96.88,29.8,5.48,0,1.3,2.5699999999999996e+16,-5.519999999999999e+16,2.95e+16,-1.75e+17,1.0099999999999998e+17,-2.21e+16
C202304041254A,2023,4,4,12,54,32,13.85,125.6,12.9,6.19,0,3.0,-1.2e+18,1.48e+18,-2.8099999999999997e+17,-8.079999999999999e+17,1.79e+17,-2.0599999999999997e+18
C202304041908A,2023,4,4,19,8,46,-27.44,-70.93,60.3,5.91,0,2.2,-3.8999999999999994e+17,-1.1899999999999998e+17,5.0999999999999994e+17,-9.699999999999998e+16,-6.97e+17,4.2499999999999994e+17
C202304042218A,2023,4,4,22,18,12,7.56,-82.4,21.1,6.37,0,3.7,-2.6999999999999996e+16,-5.77e+17,6.029999999999999e+17,4.85e+17,9.839999999999999e+17,4.28e+18
C202304070222A,2023,4,7,2,22,41,49.78,155.44,95.0,5.88,0,2.1,-1.61e+17,1.57e+17,4400000000000000.0,-3.58e+17,-7.4e+17,1.21e+17
C202304091031A,2023,4,9,10,31,20,9.01,94.01,12.0,5.5,0,1.4,-1.33e+17,-3.29e+16,1.6599999999999997e+17,-9300000000000000.0,3.3399999999999996e+16,1.93e+17
C202304091217A,2023,4,9,12,17,33,9.02,94.01,12.0,5.74,0,1.8,-3.43e+17,-3.29e+16,3.7599999999999994e+17,1.56e+17,-4.23e+16,3.45e+17
C202304092211A,2023,4,9,22,11,20,-48.41,-9.71,12.0,5.64,0,1.6,-3.52e+17,6800000000000000.0,3.45e+17,-9499999999999998.0,7.069999999999999e+16,-5.58e+16
C202304092341A,2023,4,9,23,41,3,-3.41,149.07,12.0,5.82,0,2.0,8699999999999999.0,3.8799999999999994e+17,-3.9699999999999994e+17,5.949999999999999e+16,3.4199999999999996e+16,5.4399999999999994e+17
C202304100105A,2023,4,10,1,5,48,-3.34,148.9,14.4,5.79,0,1.9,-4.02e+16,4.31e+17,-3.91e+17,5.18e+16,5.62e+16,4.4e+17
C202304111236A,2023,4,11,12,36,4,-6.26,149.81,50.4,5.64,0,1.6,3.4799999999999994e+17,-3.82e+17,3.4199999999999996e+16,4.16e+16,-1.02e+16,-2.5099999999999996e+16
C202304131554A,2023,4,13,15,54,53,49.09,-129.75,21.1,6.09,0,2.7,-1.6599999999999997e+17,-1.46e+18,1.63e+18,1.7e+17,-7.7e+16,-6.66e+17
C202304131720A,2023,4,13,17,20,21,24.12,-108.93,14.1,5.31,0,1.1,-1.49e+16,-9.49e+16,1.1e+17,-2.8299999999999996e+16,2.5699999999999996e+16,-3.53e+16
C202304140955A,2023,4,14,9,55,45,-6.17,112.15,607.6,7.08,0,8.4,-4.37e+19,4.149999999999999e+19,2.14e+18,2.2499999999999996e+19,-1.56e+19,-1.1e+19
C202304151501A,2023,4,15,15,1,33,-33.8,56.06,12.0,5.93,0,2.3,-9.37e+17,9.059999999999999e+17,3.0999999999999996e+16,2.98e+17,1.4399999999999998e+17,1.69e+17
C202304151507A,2023,4,15,15,7,6,-5.06,102.78,52.8,5.66,0,1.6,3.2699999999999994e+17,-2.5299999999999997e+17,-7.37e+16,1.65e+17,-8.54e+16,1.6699999999999997e+17
C202304171105A,2023,4,17,11,5,55,-5.08,102.72,53.0,5.1,0,0.9,4.48e+16,-3.0699999999999996e+16,-1.41e+16,2.5999999999999996e+16,-1.14e+16,3.06e+16
C202304180240A,2023,4,18,2,40,53,53.97,160.14,117.7,5.67,0,1.7,1.41e+17,-1.3799999999999998e+17,-3299999999999999.5,-2.91e+17,-2.06e+17,-1.39e+17
C202304180431A,2023,4,18,4,31,41,-22.28,179.55,600.9,6.6,0,4.9,-5.98e+18,1.8499999999999997e+18,4.1399999999999995e+18,-1.09e+18,-7.4e+17,-9.45e+18
C202304190906A,2023,4,19,9,6,5,-6.26,149.73,50.5,6.3,0,3.4,3.25e+18,-3.63e+18,3.86e+17,5.0599999999999994e+17,-1.89e+17,-2.56e+17
C202304201055A,2023,4,20,10,55,32,2.68,-84.43,12.0,5.45,0,1.3,-1.5999999999999997e+17,1.83e+17,-2.3e+16,6.269999999999999e+16,3.1099999999999996e+16,2099999999999999.8
C202304210906A,2023,4,21,9,6,32,-38.54,78.42,12.0,5.74,0,1.8,-7.43e+16,-4.5299999999999994e+17,5.27e+17,1.2199999999999998e+17,1.22e+16,-7.01e+16
C202304211021A,2023,4,21,10,21,13,2.83,127.08,23.9,6.05,0,2.6,-1.21e+17,9.45e+17,-8.24e+17,-1.61e+17,-1.12e+18,5.03e+17
C202304212219A,2023,4,21,22,19,48,34.94,15.3,12.0,5.45,0,1.3,-1.56e+16,1.91e+16,-3500000000000000.0,3.27e+16,-4.49e+16,-1.7999999999999997e+17
C202304220823A,2023,4,22,8,23,42,-5.23,125.53,18.2,6.3,0,3.5,-2.6899999999999997e+17,-3.33e+18,3.6e+18,5.12e+17,3.68e+17,6.79e+17
C202304220915A,2023,4,22,9,15,54,-5.3,125.61,17.1,5.54,0,1.4,-4300000000000000.0,-2.4399999999999997e+17,2.4799999999999997e+17,1.88e+16,1.52e+16,6.509999999999999e+16
C202304221617A,2023,4,22,16,17,43,-35.5,-104.74,14.8,5.47,0,1.3,-2.44e+16,-4.86e+16,7.3e+16,1.33e+16,-3.52e+16,-1.86e+17
C202304221709A,2023,4,22,17,9,45,-0.87,98.37,26.5,5.94,0,2.5,5.7599999999999994e+17,-2.14e+17,-3.63e+17,5.99e+17,-5.55e+17,3.1e+17
C202304222117A,2023,4,22,21,17,46,-0.87,98.34,12.0,5.99,0,2.9,3.8e+17,-1.63e+17,-2.17e+17,8.66e+17,-7.83e+17,2.07e+17
C202304240041A,2023,4,24,0,41,55,-29.93,-177.38,45.6,7.11,0,8.7,5.029999999999999e+19,-3.4199999999999995e+18,-4.689999999999999e+19,3.17e+18,2.67e+19,-1.45e+19
C202304242000A,2023,4,24,20,0,55,-0.66,98.6,24.9,7.06,0,8.1,1.98e+19,-9.739999999999998e+18,-1.01e+19,3.51e+19,-2.71e+19,1.01e+19
C202304251112A,2023,4,25,11,12,24,-41.43,-86.26,14.6,5.61,0,1.5,-2.53e+16,7.019999999999999e+16,-4.49e+16,5.89e+16,-7.1e+16,-3.05e+17
C202304260014A,2023,4,26,0,14,1,-9.17,67.12,19.1,5.69,0,1.7,-4.119999999999999e+16,-4e+17,4.41e+17,-7.5e+16,5.65e+16,7.69e+16
C202304280107A,2023,4,28,1,7,47,-60.17,-27.56,101.6,5.67,0,1.7,-2.2e+17,2.13e+17,6899999999999999.0,-2.7399999999999997e+17,-1.99e+17,1.49e+16
C202304280313A,2023,4,28,3,13,51,-25.33,178.6,597.3,6.6,0,4.9,-8.999999999999998e+16,-4.31e+18,4.4e+18,-2.24e+18,-7.049999999999999e+18,-4.98e+18
C202304280354A,2023,4,28,3,54,37,-16.22,67.0,13.4,5.5,0,1.4,-2.1899999999999996e+16,-1.63e+17,1.85e+17,-6.4e+16,-9.39e+16,9.169999999999998e+16
C202304280919A,2023,4,28,9,19,52,-4.72,133.8,12.7,5.66,0,1.6,-5.86e+16,-2.5499999999999997e+17,3.14e+17,1.0799999999999998e+17,2.84e+16,2.3699999999999997e+17
C202304281812A,2023,4,28,18,12,51,-4.74,133.76,12.0,5.51,0,1.4,2.18e+16,-1.64e+17,1.42e+17,2.43e+16,4.639999999999999e+16,1.68e+17
C202305010322A,2023,5,1,3,22,9,26.01,128.57,15.0,5.85,0,2.3,5.23e+17,-2.25e+17,-2.9699999999999994e+17,2.8999999999999994e+17,4.37e+17,-2.59e+17
C202305011055A,2023,5,1,10,55,55,-22.31,-179.42,589.9,5.57,0,1.5,2.4399999999999997e+17,-4.58e+16,-1.98e+17,1.2999999999999998e+17,6800000000000000.0,-1.2999999999999998e+17
C202305021424A,2023,5,2,14,25,0,-15.54,-172.6,46.3,5.5,0,1.4,-1.42e+17,1.1499999999999998e+17,2.6699999999999996e+16,-9.19e+16,1.1499999999999998e+17,-1.05e+17
C202305022009A,2023,5,2,20,9,59,-4.07,142.66,121.5,5.5,0,1.4,1.49e+17,-1.5e+17,100000000000000.0,1.61e+17,-4099999999999999.5,-3.2199999999999996e+16
C202305032325A,2023,5,3,23,25,47,-53.13,-118.29,12.0,5.46,0,1.3,2200000000000000.0,-1.78e+17,1.75e+17,-4.78e+16,4600000000000000.0,-7.68e+16
C202305050542A,2023,5,5,5,42,4,37.59,137.16,12.0,6.3,0,3.4,2.46e+18,-1.39e+18,-1.08e+18,-1.2999999999999997e+18,-2.01e+18,-1.45e+18
C202305051137A,2023,5,5,11,37,10,-37.15,177.39,191.0,5.66,0,1.7,2.96e+17,-8.57e+16,-2.11e+17,2.56e+16,2.45e+17,-1.5899999999999997e+17
C202305051258A,2023,5,5,12,58,3,37.57,137.13,12.0,5.78,0,1.9,4.44e+17,-2.3799999999999997e+17,-2.06e+17,-1.93e+17,-3.6199999999999994e+17,-1.9399999999999997e+17
C202305051747A,2023,5,5,17,47,15,41.41,142.21,53.5,5.95,0,2.3,8.029999999999999e+17,-3.7e+16,-7.659999999999999e+17,2.54e+17,6.04e+17,-2.89e+17
C202305080602A,2023,5,8,6,2,16,-56.27,-121.79,13.1,5.83,0,2.0,4400000000000000.0,-1.5e+16,1.05e+16,-9.13e+16,-1.0399999999999998e+17,6.97e+17
C202305101602A,2023,5,10,16,2,0,-15.57,-174.49,204.5,7.55,0,14.6,-1.87e+20,7.49e+19,1.12e+20,1.12e+20,-1.15e+20,1.48e+20
C202305111333A,2023,5,11,13,33,14,24.22,125.16,28.0,5.85,0,2.1,4.26e+17,-2.6499999999999997e+17,-1.61e+17,2.9699999999999994e+17,5.26e+17,-2.3799999999999997e+17
C202305112319A,2023,5,11,23,19,41,40.26,-121.08,14.0,5.48,0,1.3,-1.62e+17,-1.72e+16,1.79e+17,6.77e+16,-2.52e+16,-9.629999999999998e+16
C202305120802A,2023,5,12,8,2,31,12.45,143.97,12.0,5.57,0,1.5,5.96e+16,-3.84e+16,-2.12e+16,2.5e+17,9.51e+16,-7.56e+16
C202305140811A,2023,5,14,8,11,57,33.45,139.32,12.0,5.47,0,1.3,-1.63e+17,5.57e+16,1.0799999999999998e+17,7.69e+16,6.46e+16,-1.03e+17
C202305140821A,2023,5,14,8,21,41,33.44,139.35,12.0,5.76,0,1.8,-4.6699999999999994e+17,1.6599999999999997e+17,3.02e+17,1.7999999999999997e+17,1.89e+17,-2.59e+17
C202305141011A,2023,5,14,10,11,35,33.49,139.29,12.0,5.67,0,1.7,-3.23e+17,1.07e+17,2.1599999999999997e+17,1.9e+17,7.76e+16,-1.93e+17
C202305160308A,2023,5,16,3,8,58,70.23,-15.31,12.0,5.3,0,1.1,-1.17e+17,2.48e+16,9.25e+16,-2.15e+16,-5600000000000000.0,2.87e+16
C202305172302A,2023,5,17,23,2,0,15.18,-90.99,252.6,6.41,0,3.9,2.22e+18,-2.43e+18,2.17e+17,2.37e+18,-3.82e+18,9.009999999999999e+17
C202305190257A,2023,5,19,2,57,6,-23.35,170.89,20.4,7.69,0,17.0,-3.58e+20,4.62e+20,-1.04e+20,1.5699999999999998e+19,-5.88e+19,9.449999999999998e+19
C202305191515A,2023,5,19,15,15,3,12.93,49.13,12.0,5.79,0,1.9,-1.12e+17,5.2899999999999994e+17,-4.17e+17,2.6699999999999996e+16,2.22e+17,2.8999999999999994e+17
C202305200151A,2023,5,20,1,51,1,-23.04,170.33,16.4,7.17,0,9.4,-6.31e+19,6.649999999999999e+19,-3.48e+18,1.85e+19,-1.77e+19,-1.6e+19
C202305200209A,2023,5,20,2,9,54,-23.11,170.7,12.4,6.55,0,4.6,-8.19e+18,7.92e+18,2.7e+17,-1.5499999999999997e+18,-7.999999999999998e+16,-1.8e+18
